title,price,description,url,brand
Perfume Pantera by Ludmilla 75ml - Lood,,"Perfume Pantera by Ludmilla 75ml - Lood
Lood Pantera é o mais novo perfume de Ludmilla.
O imponente frasco de 75ml carrega uma fragrância marcante, que exalta toda a potência feminina e deixa um rastro irresistível.",https://www.sunsetcosmeticos.com.br/produto/perfume-pantera-by-ludmilla-75ml-lood-2608,ludmilla
