title,price,description,url,brand
Sigma Spa® Express Brush Cleaning Glove,"R$ 179,90","2x de R$ 89,95 sem juros",https://www.sunsetcosmeticos.com.br/produto/sigma-spa-express-brush-cleaning-glove-1295,sigma
