title,price,description,url,brand
Kit Skincare da Hello Kitty,"R$ 215,60","3x de R$ 71,87 sem juros",https://www.sunsetcosmeticos.com.br/produto/kit-skincare-da-hello-kitty-3445,hello_kitty
