title,price,description,url,brand
Jade Roller Massageador Facial - Ecotools,"R$ 92,90","O Jade Roller é um massageador facial com duas pontas, uma menor e outra maior, feitos com a pedra jade. Ajuda a desinchar o rosto, a relaxar e a dar firmeza na pele.",https://www.sunsetcosmeticos.com.br/produto/jade-roller-massageador-facial-ecotools-1262,ecotools
