title,price,description,url,brand
Base Cobertura Total - Maple - Absolute New York,"R$ 56,90","Base líquida cremosa que oferece cobertura total para um acabamento liso e perfeito. A fórmula sem óleo fornece um acabamento matte que dura por até 12 horas.
Projetado com uma ponta conta-gotas para uma aplicação fácil e sem bagunça.",https://www.sunsetcosmeticos.com.br/produto/base-cobertura-total-maple-absolute-new-york-208,absolute_new_york
