title,price,description,url,brand
Batom Líquido Matte - Pam by Pamella,"R$ 39,90","O batom líquido matte Pam by Pamella é a escolha perfeita para lábios vibrantes o dia todo! Com uma fórmula de longa duração e alta pigmentação, este batom não vai te deixar na mão. Seu pincel em formato de ampulheta, garante uma aplicação uniforme e ajustável ao contorno dos lábios.",https://www.sunsetcosmeticos.com.br/produto/batom-liquido-matte-pam-by-pamella-3270,pam_by_pamella
