title,price,description,url,brand
Batom Líquido Rubi - Frederika Make,"R$ 21,90","O Batom Líquido - Frederika Make contém vitamina E que é um poderoso antioxidante. Oferece acabamento matte, alta cobertura, não transfere e tem textura leve.",https://www.sunsetcosmeticos.com.br/produto/batom-liquido-rubi-frederika-make-2249,frederika_make
