title,price,description,url,brand
Base Matte Alta Cobertura - Payot,"R$ 49,90","Transforme seu look com a Base Matte Payot, a escolha perfeita para quem busca uma cobertura impecável e um acabamento fosco duradouro. Com uma fórmula avançada e alta cobertura, ela garante uma pele uniforme e natural, além de resistir à água e não transferir, proporcionando uma aparência impecável durante todo o dia.",https://www.sunsetcosmeticos.com.br/produto/base-matte-alta-cobertura-payot-3366,payot
