title,price,description,url,brand
Hidratante Labial So Jelly Lip Balm - Ruby Kisses,"R$ 32,90","Lábios macios, hidratados e com aquele toque jelly irresistível!
O So Jelly Lip Balm da Ruby Kisses é o aliado perfeito para quem busca hidratação intensa com um toque divertido e moderno. Sua textura em gel é leve, confortável e deliciosa de aplicar, deixando os lábios visivelmente mais saudáveis, suaves e com um brilho natural.",https://www.sunsetcosmeticos.com.br/produto/hidratante-labial-so-jelly-lip-balm-ruby-kisses-3708,ruby_kisses
