title,price,description,url,brand
Blush Líquido Tint Cream - Live - Boca Rosa Beauty,,"O Blush Líquido Tint Cream tem pigmento de longa duração.
Sendo bem versátil, ele pode ser aplicado como sombra e batom oferecendo um resultado de alta performance e com acabamento cremoso!
Alem de tudo isso, essa maravilha não é testada em animais e é vegano!",https://www.sunsetcosmeticos.com.br/produto/blush-liquido-tint-cream-live-boca-rosa-beauty-283,boca_rosa
